sample-1-user-id,sample-2-user-id,sample-1-session-id,sample-2-session-id,sample-1-index,sample-2-index,label
43,52,5,5,12452,14212,0
43,14,3,3,12335,4295,0
43,14,5,1,12477,4232,0
43,40,1,1,12231,11462,0
43,42,5,3,12386,12026,0
43,2,3,1,12360,402,0
43,54,3,1,12282,14593,0
43,39,5,7,12401,11178,0
43,7,3,1,12344,1866,0
43,25,3,3,12340,6968,0
43,52,5,5,12416,14202,0
43,17,5,3,12419,4986,0
43,30,5,1,12413,8392,0
43,52,3,1,12355,13987,0
43,37,3,5,12350,10544,0
43,5,5,9,12406,1700,0
43,5,3,3,12353,1484,0
43,29,3,5,12291,8259,0
43,2,1,5,12263,664,0
43,46,5,5,12472,12937,0
43,7,3,1,12287,1869,0
43,17,3,1,12356,4882,0
43,39,1,1,12241,10871,0
43,2,3,1,12345,405,0
43,5,5,7,12406,1661,0
43,37,3,5,12345,10559,0
43,40,5,1,12416,11391,0
43,77,1,1,12205,18535,0
43,5,1,1,12279,1355,0
43,54,5,5,12475,14803,0
43,21,5,1,12418,5813,0
43,40,1,5,12265,11588,0
43,37,1,3,12240,10477,0
43,34,1,3,12273,9539,0
43,40,1,5,12217,11588,0
43,58,5,3,12415,15575,0
43,11,1,9,12269,3513,0
43,11,1,5,12190,3360,0
43,27,3,5,12288,7621,0
43,39,5,9,12464,11219,0
43,11,5,5,12426,3311,0
43,25,1,1,12275,6840,0
43,58,1,3,12272,15564,0
43,25,1,1,12196,6850,0
43,5,1,5,12213,1497,0
43,39,3,1,12372,11346,0
43,7,5,3,12408,1962,0
43,14,3,3,12297,4320,0
43,37,1,3,12183,10461,0
43,40,1,1,12229,11429,0
43,11,3,7,12370,3457,0
43,30,3,5,12325,8566,0
43,7,3,5,12371,2063,0
43,21,3,1,12379,5832,0
43,2,1,1,12231,431,0
43,42,1,3,12236,12080,0
43,2,3,3,12312,504,0
43,46,5,3,12477,12805,0
43,77,5,1,12425,18572,0
43,21,3,3,12287,5931,0
43,39,3,3,12303,10917,0
43,58,1,5,12244,15657,0
43,39,3,3,12324,10918,0
43,39,1,5,12234,11052,0
43,77,5,1,12393,18594,0
43,21,1,1,12264,5772,0
43,53,3,5,12359,14480,0
43,30,3,1,12368,8407,0
43,58,5,5,12417,15746,0
43,11,3,5,12311,3275,0
43,34,3,5,12347,9624,0
43,34,5,5,12470,9661,0
43,29,3,5,12332,8292,0
43,14,3,1,12357,4173,0
43,27,3,5,12305,7580,0
43,27,1,1,12211,7412,0
43,53,5,5,12455,14478,0
43,53,5,1,12411,14359,0
43,27,3,5,12349,7572,0
43,46,3,3,12309,12783,0
43,11,3,7,12335,3443,0
43,27,3,1,12359,7414,0
43,34,3,5,12324,9687,0
43,39,1,9,12264,11205,0
43,17,3,1,12320,4907,0
43,2,3,1,12321,489,0
43,17,3,5,12342,5088,0
43,77,5,5,12468,18774,0
43,5,3,3,12355,1473,0
43,14,3,5,12292,4404,0
43,7,5,5,12413,2010,0
43,7,5,5,12394,2010,0
43,34,3,3,12344,9534,0
43,17,5,1,12415,4862,0
43,29,5,1,12418,8019,0
43,14,1,3,12199,4326,0
43,2,1,1,12195,399,0
43,11,1,3,12186,3200,0
43,27,3,1,12299,7384,0
43,11,5,5,12432,3329,0
43,5,3,7,12304,1613,0
43,2,5,5,12403,643,0
43,2,3,3,12377,518,0
43,37,3,1,12347,10314,0
43,42,1,1,12232,11922,0
43,17,3,3,12336,4966,0
43,53,5,1,12464,14321,0
43,77,1,5,12201,18796,0
43,5,1,3,12200,1473,0
43,2,3,3,12287,572,0
43,52,3,3,12286,14066,0
43,54,5,5,12433,14843,0
43,39,1,1,12210,11346,0
43,52,1,5,12198,14231,0
43,42,1,1,12244,11970,0
43,34,1,1,12183,9444,0
43,25,3,1,12358,6881,0
43,46,1,3,12241,12789,0
43,29,1,1,12208,8022,0
43,34,1,3,12267,9511,0
43,27,1,5,12275,7618,0
43,77,1,5,12274,18806,0
43,14,3,3,12358,4335,0
43,39,3,5,12339,11063,0
43,11,3,5,12298,3299,0
43,52,1,3,12271,14143,0
43,54,3,3,12329,14658,0
43,5,5,7,12450,1649,0
43,52,1,3,12193,14119,0
43,27,3,3,12329,7490,0
43,40,1,3,12209,11514,0
43,46,3,5,12379,12876,0
43,40,5,5,12418,11623,0
43,34,5,1,12454,9444,0
43,30,3,1,12323,8407,0
43,21,1,3,12201,5932,0
43,29,3,5,12327,8272,0
43,7,5,1,12465,1849,0
43,29,5,5,12385,8286,0
43,37,1,5,12215,10526,0
43,7,5,5,12470,1993,0
43,34,1,1,12223,9479,0
43,53,3,5,12375,14507,0
43,2,5,1,12459,447,0
43,14,5,3,12407,4261,0
43,54,3,3,12363,14725,0
43,7,3,3,12351,1881,0
43,27,5,1,12456,7375,0
43,29,3,5,12367,8265,0
43,21,5,3,12468,5863,0
43,42,5,5,12425,12091,0
43,42,3,5,12303,12092,0
43,77,5,3,12474,18622,0
43,37,5,3,12386,10418,0
43,14,5,5,12475,4391,0
43,11,1,1,12188,3072,0
43,21,1,1,12219,5802,0
43,27,1,1,12190,7362,0
43,58,3,3,12312,15578,0
43,30,3,3,12325,8447,0
43,39,3,5,12375,11060,0
43,37,3,3,12377,10452,0
43,17,1,5,12280,5118,0
43,5,3,7,12366,1632,0
43,7,1,3,12226,1960,0
43,58,5,1,12408,15475,0
43,77,1,1,12203,18592,0
43,5,1,3,12184,1480,0
43,17,3,3,12334,4953,0
43,14,3,5,12282,4404,0
43,2,1,5,12203,670,0
43,21,3,1,12329,5747,0
43,37,1,1,12247,10321,0
43,40,3,5,12348,11597,0
43,14,1,5,12188,4394,0
43,30,1,1,12268,8369,0
43,42,1,3,12191,12039,0
43,42,5,3,12450,12076,0
43,30,3,3,12356,8472,0
43,46,3,3,12330,12812,0
43,34,5,3,12426,9550,0
43,11,1,1,12270,3077,0
43,53,3,3,12355,14380,0
43,37,3,3,12354,10479,0
43,53,3,5,12352,14510,0
43,53,5,1,12421,14338,0
43,37,3,3,12357,10450,0
43,7,3,1,12299,1815,0
43,30,3,1,12375,8364,0
43,39,5,7,12423,11118,0
43,77,3,3,12378,18659,0
43,58,5,1,12419,15467,0
43,7,1,5,12280,2060,0
43,17,3,3,12369,4999,0
43,39,1,9,12195,11200,0
43,14,1,1,12224,4172,0
43,52,1,3,12208,14125,0
43,37,5,3,12385,10445,0
43,34,3,1,12378,9410,0
43,2,1,5,12255,652,0
43,25,1,5,12193,7082,0
43,11,1,3,12228,3178,0
43,17,5,1,12475,4906,0
43,46,3,1,12343,12698,0
43,7,1,1,12200,1833,0
43,2,5,1,12459,405,0
43,52,5,5,12388,14204,0
43,25,5,1,12412,6858,0
43,27,5,3,12460,7444,0
43,11,5,7,12447,3384,0
43,46,5,1,12386,12765,0
43,39,1,9,12224,11223,0
43,53,1,3,12223,14443,0
43,27,3,3,12360,7429,0
43,2,1,3,12192,591,0
43,30,3,3,12324,8456,0
43,46,5,3,12384,12800,0
43,39,5,5,12388,11062,0
43,46,3,5,12298,12950,0
43,52,5,1,12441,14016,0
43,17,1,1,12214,4882,0
43,27,5,1,12450,7338,0
43,29,3,3,12360,8175,0
43,46,1,3,12260,12850,0
43,27,5,1,12460,7371,0
43,40,3,3,12373,11525,0
43,40,3,5,12296,11658,0
43,17,3,3,12368,4970,0
43,30,1,3,12255,8469,0
43,30,1,3,12280,8430,0
43,11,3,1,12377,3121,0
43,37,5,1,12470,10387,0
43,29,3,3,12370,8178,0
43,40,3,3,12304,11551,0
43,52,3,1,12375,13985,0
43,58,5,1,12425,15528,0
43,42,1,5,12272,12123,0
43,53,1,3,12201,14413,0
43,14,1,5,12196,4439,0
43,40,3,5,12353,11594,0
43,25,3,3,12359,6980,0
43,29,1,1,12274,8050,0
43,37,1,5,12203,10539,0
43,37,3,3,12282,10410,0
43,58,5,5,12404,15734,0
43,42,3,1,12379,11980,0
43,5,5,9,12457,1766,0
43,5,1,5,12195,1514,0
43,30,5,1,12478,8337,0
43,58,3,5,12293,15740,0
43,53,1,1,12217,14327,0
43,29,5,5,12428,8310,0
43,30,5,5,12395,8573,0
43,77,3,3,12302,18657,0
43,42,5,5,12392,12110,0
43,21,1,3,12209,5854,0
43,46,3,3,12294,12860,0
43,39,5,9,12474,11282,0
43,11,3,7,12370,3445,0
43,11,5,1,12450,3109,0
43,14,3,5,12364,4376,0
43,77,5,5,12426,18796,0
43,37,5,1,12384,10359,0
43,34,1,3,12185,9543,0
43,52,3,1,12312,14045,0
43,17,3,5,12299,5059,0
43,42,3,3,12356,12072,0
43,5,5,1,12461,1316,0
43,77,1,5,12266,18733,0
43,29,1,1,12194,8116,0
43,11,5,3,12413,3234,0
43,14,3,3,12319,4281,0
43,34,3,5,12341,9698,0
43,29,3,5,12364,8303,0
43,27,1,5,12187,7614,0
43,11,3,7,12357,3427,0
43,54,5,5,12411,14835,0
43,39,5,3,12470,10972,0
43,14,5,1,12442,4216,0
43,77,5,1,12454,18587,0
43,42,1,5,12201,12180,0
43,58,3,1,12311,15522,0
43,7,5,1,12462,1847,0
43,39,1,3,12183,10953,0
43,34,1,5,12237,9676,0
43,29,5,5,12434,8308,0
43,30,5,1,12392,8317,0
43,58,3,3,12301,15597,0
43,2,1,1,12197,410,0
43,39,1,1,12222,11359,0
43,54,1,3,12212,14672,0
43,46,5,1,12399,12722,0
43,14,3,1,12331,4203,0
43,77,5,5,12397,18751,0
43,27,3,3,12315,7486,0
43,54,3,5,12298,14807,0
43,5,3,9,12307,1722,0
43,29,1,1,12255,8077,0
43,77,3,1,12378,18573,0
43,54,1,5,12248,14765,0
43,34,1,1,12227,9426,0
43,5,5,9,12412,1770,0
43,42,5,5,12476,12100,0
43,29,1,5,12236,8299,0
43,27,3,1,12363,7392,0
43,17,3,5,12356,5068,0
43,53,3,5,12380,14488,0
43,27,3,3,12295,7523,0
43,29,5,5,12416,8283,0
43,40,5,3,12447,11545,0
43,37,5,3,12395,10431,0
43,39,3,9,12355,11228,0
43,58,3,3,12342,15584,0
43,27,3,1,12301,7350,0
43,2,3,1,12343,459,0
43,7,1,3,12212,1887,0
43,29,3,3,12338,8134,0
43,17,1,5,12271,5091,0
43,40,3,1,12346,11477,0
43,54,3,3,12376,14666,0
43,34,5,3,12412,9587,0
43,42,1,3,12243,12020,0
43,25,5,1,12477,6900,0
43,54,3,1,12378,14635,0
43,77,5,5,12469,18782,0
43,7,1,5,12194,1992,0
43,7,3,1,12317,1877,0
43,25,3,1,12328,6906,0
43,46,5,3,12469,12795,0
43,17,1,3,12257,5010,0
43,2,3,1,12341,476,0
43,58,1,5,12211,15678,0
43,27,3,3,12287,7503,0
43,29,3,1,12292,8032,0
43,40,5,5,12433,11634,0
43,5,3,3,12292,1419,0
43,11,3,1,12302,3158,0
43,40,1,1,12273,11403,0
43,29,1,3,12261,8121,0
43,37,3,5,12357,10538,0
43,52,5,1,12448,14051,0
43,46,5,1,12398,12730,0
43,7,3,1,12356,1852,0
43,14,5,1,12393,4163,0
43,27,5,3,12479,7465,0
43,29,3,5,12368,8264,0
43,54,5,5,12414,14846,0
43,58,3,1,12322,15460,0
43,39,3,3,12314,10919,0
43,52,3,5,12314,14240,0
43,5,1,7,12188,1615,0
43,77,1,1,12254,18554,0
43,11,1,9,12205,3535,0
43,25,1,5,12204,7088,0
43,21,5,5,12448,5976,0
43,54,3,3,12307,14672,0
43,34,5,3,12381,9519,0
43,37,1,1,12229,10300,0
43,25,3,5,12365,7116,0
43,25,1,1,12204,6884,0
43,37,1,1,12248,10383,0
43,27,3,3,12286,7488,0
43,27,3,1,12320,7359,0
43,2,3,3,12353,582,0
43,2,5,5,12459,595,0
43,25,3,1,12300,6900,0
43,29,1,3,12216,8133,0
43,54,5,3,12437,14665,0
43,42,1,1,12218,11983,0
43,17,1,5,12245,5101,0
43,11,5,7,12442,3379,0
43,5,3,5,12374,1582,0
43,42,3,1,12323,11979,0
43,77,1,3,12205,18681,0
43,40,5,5,12453,11640,0
43,21,1,1,12248,5832,0
43,2,5,1,12410,427,0
43,30,5,3,12396,8444,0
43,52,1,1,12269,14019,0
43,17,1,5,12280,5061,0
43,77,3,3,12359,18682,0
43,37,3,5,12306,10571,0
43,17,3,3,12321,4970,0
43,77,3,3,12290,18680,0
43,14,1,5,12199,4378,0
43,2,5,3,12459,590,0
43,37,1,5,12270,10557,0
43,27,3,1,12317,7398,0
43,7,1,1,12250,1870,0
43,17,5,5,12418,5126,0
43,40,3,1,12378,11395,0
43,42,1,1,12273,11984,0
43,27,3,1,12319,7332,0
43,7,1,3,12198,1922,0
43,11,5,3,12477,3181,0
43,7,5,3,12398,1905,0
43,39,1,9,12257,11213,0
43,25,5,5,12440,7125,0
43,29,5,5,12421,8263,0
43,30,1,3,12219,8507,0
43,27,5,5,12422,7572,0
43,17,5,5,12473,5130,0
43,25,1,1,12200,6855,0
43,17,1,3,12183,5010,0
43,52,3,3,12344,14082,0
43,58,3,5,12379,15716,0
43,54,1,5,12230,14834,0
43,30,1,1,12198,8343,0
43,5,3,3,12290,1484,0
43,5,1,1,12212,1335,0
43,7,5,1,12382,1818,0
43,37,1,1,12277,10361,0
43,58,5,1,12397,15498,0
43,58,3,5,12315,15665,0
43,40,3,1,12347,11436,0
43,42,5,3,12430,12012,0
43,2,5,3,12449,510,0
43,34,5,5,12408,9667,0
43,37,5,5,12445,10569,0
43,17,1,3,12261,4973,0
43,29,1,5,12189,8238,0
43,58,5,5,12412,15708,0
43,39,1,3,12271,10968,0
43,21,3,1,12330,5767,0
43,34,5,1,12449,9410,0
43,7,3,3,12328,1892,0
43,14,1,1,12280,4173,0
43,27,3,3,12356,7442,0
43,46,5,1,12419,12734,0
43,40,1,3,12215,11500,0
43,17,3,1,12331,4892,0
43,58,5,1,12417,15456,0
43,17,3,3,12289,4996,0
43,21,1,5,12227,5963,0
43,39,3,5,12292,11025,0
43,25,3,3,12332,6956,0
43,14,5,5,12474,4430,0
43,39,5,9,12426,11204,0
43,52,5,3,12441,14137,0
43,42,3,1,12315,11888,0
43,58,3,5,12365,15723,0
43,14,1,3,12230,4293,0
43,46,5,5,12449,12888,0
43,29,1,3,12270,8198,0
43,21,1,5,12276,6011,0
43,11,3,3,12286,3249,0
43,77,1,1,12279,18568,0
43,27,5,5,12440,7537,0
43,52,5,5,12406,14215,0
43,34,5,3,12456,9514,0
43,53,3,5,12303,14479,0
43,53,3,5,12366,14494,0
43,46,3,5,12317,12964,0
43,2,5,1,12449,407,0
43,58,3,1,12337,15542,0
43,11,5,9,12385,3467,0
43,42,1,3,12200,11986,0
43,29,1,5,12206,8267,0
43,2,1,5,12183,614,0
43,30,3,3,12349,8431,0
43,17,1,1,12278,4913,0
43,46,5,5,12476,12973,0
43,14,1,3,12216,4355,0
43,53,1,3,12192,14412,0
43,2,3,3,12296,571,0
43,27,3,3,12329,7482,0
43,40,3,3,12323,11532,0
43,14,3,3,12343,4307,0
43,5,3,7,12326,1661,0
43,7,3,5,12299,2002,0
43,7,5,5,12381,2076,0
43,40,3,5,12299,11601,0
43,14,1,1,12281,4222,0
43,40,1,3,12253,11509,0
43,27,3,3,12356,7459,0
43,11,3,3,12354,3245,0
43,17,1,5,12261,5104,0
43,34,3,3,12367,9532,0
43,25,5,1,12427,6852,0
43,29,5,1,12447,8067,0
43,14,3,1,12358,4195,0
43,29,5,5,12479,8312,0
43,53,5,3,12446,14457,0
43,54,5,1,12454,14571,0
43,2,1,1,12234,401,0
43,58,3,1,12344,15532,0
43,40,1,3,12279,11563,0
43,40,5,5,12446,11663,0
43,17,1,3,12190,5014,0
43,42,1,5,12261,12160,0
43,53,3,5,12361,14497,0
43,14,1,5,12189,4375,0
43,30,3,5,12298,8550,0
43,42,3,5,12349,12136,0
43,77,5,1,12398,18539,0
43,25,3,5,12316,7082,0
43,39,5,3,12452,10993,0
43,29,3,3,12311,8153,0
43,39,5,7,12417,11114,0
43,17,5,3,12382,4960,0
43,34,3,5,12366,9628,0
43,30,3,1,12325,8317,0
43,54,5,5,12473,14823,0
43,53,5,3,12443,14372,0
43,39,3,9,12298,11224,0
43,39,3,9,12372,11208,0
43,25,3,1,12318,6851,0
43,54,3,1,12320,14627,0
43,5,1,5,12275,1498,0
43,29,5,5,12428,8293,0
43,53,5,3,12402,14457,0
43,21,1,5,12245,5980,0
43,37,1,1,12192,10348,0
43,54,3,5,12320,14803,0
43,40,3,3,12357,11578,0
43,58,1,5,12277,15666,0
43,29,5,5,12404,8235,0
43,40,1,3,12206,11585,0
43,39,3,1,12295,10845,0
43,5,5,9,12468,1733,0
43,25,3,1,12365,6910,0
43,34,5,3,12451,9591,0
43,5,5,7,12415,1588,0
43,2,5,1,12419,490,0
43,52,5,1,12397,13973,0
43,42,5,1,12443,11919,0
43,77,5,1,12446,18612,0
43,39,5,7,12457,11119,0
43,27,1,1,12231,7421,0
43,46,5,3,12393,12844,0
43,27,5,3,12414,7457,0
43,54,3,3,12315,14718,0
43,5,3,3,12282,1443,0
43,14,3,5,12334,4440,0
43,34,5,5,12427,9673,0
43,34,5,3,12453,9506,0
43,17,3,1,12323,4896,0
43,25,3,1,12343,6927,0
43,46,3,1,12299,12750,0
43,46,3,3,12316,12856,0
43,7,3,1,12356,1835,0
43,21,1,1,12270,5788,0
43,77,1,1,12263,18545,0
43,2,3,5,12320,670,0
43,11,1,1,12209,3154,0
43,25,5,3,12420,6978,0
43,39,5,5,12458,11067,0
43,42,1,5,12275,12091,0
43,58,3,1,12303,15457,0
43,14,3,5,12283,4386,0
43,2,5,3,12464,501,0
43,29,5,3,12419,8146,0
43,37,5,5,12441,10530,0
43,2,1,3,12257,506,0
43,58,3,3,12379,15646,0
43,21,1,5,12247,5986,0
43,52,3,5,12312,14244,0
43,2,5,1,12413,434,0
43,30,1,1,12257,8357,0
43,77,5,3,12381,18702,0
43,34,1,1,12223,9422,0
43,52,3,1,12351,14030,0
43,5,1,9,12228,1703,0
43,54,1,5,12204,14850,0
43,37,3,3,12314,10487,0
43,46,5,5,12381,12971,0
43,30,1,1,12222,8365,0
43,30,5,1,12429,8353,0
43,17,5,3,12401,5043,0
43,42,5,3,12415,12042,0
43,37,5,3,12469,10481,0
43,42,1,5,12204,12157,0
43,30,3,3,12307,8474,0
43,77,3,1,12353,18615,0
43,2,3,3,12342,499,0
43,14,1,3,12244,4286,0
43,42,3,1,12360,11978,0
43,27,3,3,12321,7508,0
43,37,3,3,12359,10397,0
43,77,1,3,12230,18637,0
43,17,3,5,12292,5060,0
43,7,5,5,12452,2031,0
43,30,5,1,12453,8316,0
43,42,3,5,12334,12119,0
43,52,5,3,12472,14071,0
43,42,1,5,12271,12175,0
43,25,1,3,12209,6997,0
43,39,5,5,12471,11074,0
43,77,1,5,12233,18771,0
43,37,1,5,12245,10586,0
43,42,5,5,12404,12171,0
43,2,1,5,12268,613,0
43,17,3,1,12374,4880,0
43,42,1,5,12247,12125,0
43,34,3,5,12282,9646,0
43,30,5,5,12458,8520,0
43,11,3,7,12360,3425,0
43,17,3,1,12304,4858,0
43,53,5,5,12387,14504,0
43,34,5,3,12411,9509,0
43,17,1,1,12224,4930,0
43,46,1,5,12260,12928,0
43,11,1,7,12209,3371,0
43,46,5,3,12384,12836,0
43,7,3,1,12367,1814,0
43,37,1,5,12209,10574,0
43,30,3,3,12355,8444,0
43,7,5,1,12455,1810,0
43,53,3,3,12304,14441,0
43,11,5,5,12409,3342,0
43,34,5,3,12381,9600,0
43,25,1,1,12263,6831,0
43,39,3,3,12306,10931,0
43,30,5,3,12477,8509,0
43,53,3,5,12341,14477,0
43,46,5,5,12446,12968,0
43,5,3,3,12332,1472,0
43,54,3,1,12359,14564,0
43,14,1,3,12249,4260,0
43,11,3,9,12330,3493,0
43,5,1,7,12192,1662,0
43,34,3,1,12362,9474,0
43,27,5,1,12400,7384,0
43,11,1,7,12216,3458,0
43,77,5,5,12402,18754,0
43,54,5,5,12479,14849,0
43,27,1,3,12281,7468,0
43,29,1,5,12224,8231,0
43,17,3,3,12305,5048,0
43,53,1,5,12280,14495,0
43,53,3,5,12301,14470,0
43,5,1,7,12259,1608,0
43,21,1,5,12233,5958,0
43,21,3,1,12372,5823,0
43,39,5,7,12454,11095,0
43,2,5,5,12453,679,0
43,11,3,5,12333,3299,0
43,30,3,1,12315,8343,0
43,39,3,1,12295,11367,0
43,7,1,5,12201,2010,0
43,11,3,3,12372,3177,0
43,11,5,5,12435,3343,0
43,11,1,3,12187,3257,0
43,42,1,5,12211,12179,0
43,54,5,5,12437,14834,0
43,30,5,5,12411,8608,0
43,77,3,1,12298,18578,0
43,54,3,1,12291,14607,0
43,52,3,1,12366,13991,0
43,40,3,1,12342,11426,0
43,25,5,5,12459,7040,0
43,17,5,3,12384,5036,0
43,17,1,5,12231,5057,0
43,53,1,1,12227,14312,0
43,2,1,3,12259,589,0
43,17,5,3,12409,5000,0
43,7,3,5,12309,2048,0
43,54,3,3,12292,14706,0
43,5,5,1,12381,1299,0
43,53,5,3,12430,14452,0
43,39,1,5,12213,11026,0
43,7,3,5,12331,2053,0
43,40,1,1,12257,11408,0
43,37,5,1,12470,10309,0
43,21,1,3,12191,5897,0
43,34,5,5,12472,9615,0
43,5,5,3,12422,1417,0
43,21,5,3,12410,5938,0
43,5,1,1,12204,1357,0
43,46,1,5,12276,12897,0
43,37,1,5,12233,10503,0
43,42,1,1,12243,11916,0
43,37,3,3,12343,10491,0
43,77,3,1,12372,18610,0
43,5,3,1,12339,1372,0
43,14,1,5,12190,4360,0
43,46,1,3,12271,12844,0
43,58,5,5,12417,15697,0
43,53,1,5,12199,14467,0
43,7,3,1,12330,1783,0
43,53,1,3,12236,14379,0
43,17,3,1,12292,4935,0
43,42,3,3,12343,12050,0
43,77,3,3,12290,18701,0
43,39,3,1,12333,11356,0
43,14,5,1,12441,4160,0
43,25,3,5,12331,7114,0
43,14,3,1,12321,4213,0
43,58,5,5,12418,15706,0
43,34,5,5,12410,9692,0
43,30,3,5,12362,8548,0
43,29,3,5,12298,8217,0
43,77,5,5,12394,18777,0
43,30,3,1,12319,8353,0
43,42,3,3,12330,12071,0
43,34,5,3,12440,9600,0
43,11,3,3,12367,3208,0
43,14,3,5,12342,4439,0
43,30,3,3,12368,8452,0
43,52,1,1,12190,13996,0
43,58,1,1,12192,15537,0
43,37,1,5,12186,10514,0
43,7,5,5,12436,2035,0
43,42,3,3,12292,12010,0
43,21,3,5,12363,5947,0
43,58,3,1,12369,15535,0
43,17,3,1,12288,4896,0
43,54,3,5,12352,14854,0
43,21,3,1,12343,5760,0
43,77,1,3,12249,18674,0
43,39,5,7,12457,11156,0
43,58,1,1,12249,15463,0
43,34,5,1,12467,9484,0
43,42,5,5,12428,12161,0
43,54,1,3,12206,14695,0
43,42,3,1,12317,11920,0
43,53,3,3,12299,14455,0
43,25,5,5,12419,7054,0
43,2,3,1,12346,427,0
43,77,5,3,12430,18648,0
43,54,3,5,12347,14768,0
43,30,3,3,12375,8436,0
43,46,3,3,12371,12789,0
43,53,1,3,12278,14362,0
43,34,1,3,12227,9591,0
43,17,1,1,12257,4871,0
43,39,3,5,12318,11035,0
43,29,1,3,12223,8128,0
43,2,3,5,12370,616,0
43,42,1,5,12250,12107,0
43,77,3,1,12343,18526,0
43,7,3,5,12340,2051,0
43,53,3,3,12352,14428,0
43,40,5,3,12434,11542,0
43,5,1,7,12245,1653,0
43,21,3,1,12328,5762,0
43,37,3,3,12336,10440,0
43,52,3,3,12367,14097,0
43,7,5,1,12445,1795,0
43,46,3,5,12325,12897,0
43,25,3,3,12365,7016,0
43,30,5,5,12467,8577,0
43,29,5,5,12479,8250,0
43,11,3,1,12325,3159,0
43,40,5,5,12473,11662,0
43,46,5,5,12437,12888,0
43,29,1,5,12254,8256,0
43,39,1,9,12267,11283,0
43,17,5,1,12406,4942,0
43,21,3,5,12295,5951,0
43,2,1,5,12274,628,0
43,2,1,5,12265,596,0
43,58,5,5,12418,15650,0
43,54,3,5,12371,14825,0
43,37,3,3,12341,10479,0
43,40,1,3,12200,11492,0
43,14,3,1,12335,4197,0
43,29,3,1,12309,8100,0
43,54,5,3,12449,14720,0
43,17,1,5,12243,5082,0
43,37,5,1,12448,10374,0
43,77,3,5,12351,18734,0
43,5,1,1,12189,1374,0
43,2,1,3,12212,556,0
43,14,1,3,12269,4338,0
43,29,1,5,12233,8285,0
43,53,1,5,12263,14555,0
43,34,1,5,12280,9622,0
43,46,3,5,12314,12894,0
43,2,3,3,12322,520,0
43,53,1,3,12260,14374,0
43,46,5,3,12394,12864,0
43,58,5,3,12402,15587,0
43,39,3,5,12321,11056,0
43,11,3,1,12310,3089,0
43,14,3,5,12348,4361,0
43,53,3,3,12297,14416,0
43,17,1,3,12216,4959,0
43,7,5,1,12383,1785,0
43,42,5,1,12391,11949,0
43,11,5,7,12417,3421,0
43,77,3,1,12298,18565,0
43,2,5,3,12381,554,0
43,77,5,5,12469,18792,0
43,34,3,5,12367,9628,0
43,21,3,5,12366,6034,0
43,11,5,3,12386,3182,0
43,25,3,5,12345,7109,0
43,53,5,1,12433,14328,0
43,29,5,3,12414,8120,0
43,11,5,1,12464,3132,0
43,40,3,5,12284,11632,0
43,53,3,3,12306,14397,0
43,27,1,3,12224,7504,0
43,58,5,1,12393,15486,0
43,17,5,1,12396,4922,0
43,77,1,5,12198,18803,0
43,25,5,3,12460,6997,0
43,53,1,5,12210,14477,0
43,29,3,5,12364,8310,0
43,37,5,1,12469,10384,0
43,17,3,3,12319,5021,0
43,30,5,1,12467,8408,0
43,30,3,5,12363,8591,0
43,17,3,5,12367,5074,0
43,39,3,1,12328,10837,0
43,34,5,5,12437,9697,0
43,7,1,1,12263,1853,0
43,7,5,3,12450,1976,0
43,14,3,3,12301,4297,0
43,77,5,5,12472,18777,0
43,40,3,5,12322,11597,0
43,40,1,5,12218,11619,0
43,46,3,3,12296,12841,0
43,42,1,5,12208,12122,0
43,46,1,5,12266,12915,0
43,42,1,3,12234,12039,0
43,21,3,3,12368,5925,0
43,77,1,3,12195,18656,0
43,77,1,1,12230,18556,0
43,52,5,1,12422,14047,0
43,29,3,1,12294,8076,0
43,54,1,1,12234,14598,0
43,7,5,5,12398,2004,0
43,37,1,5,12241,10545,0
43,39,1,9,12198,11254,0
43,25,1,3,12211,6940,0
43,34,1,3,12246,9518,0
43,21,5,1,12419,5769,0
43,7,5,3,12440,1961,0
43,52,1,5,12223,14198,0
43,54,1,3,12244,14744,0
43,2,5,1,12471,478,0
43,54,5,1,12470,14583,0
43,53,3,3,12354,14412,0
43,58,5,3,12447,15576,0
43,25,3,5,12358,7112,0
43,17,1,3,12228,4968,0
43,34,5,1,12445,9496,0
43,7,5,1,12433,1833,0
43,27,5,1,12461,7376,0
43,77,1,1,12250,18606,0
43,7,3,3,12365,1972,0
43,34,5,5,12460,9685,0
43,46,5,3,12478,12869,0
43,2,5,3,12413,525,0
43,46,5,1,12423,12699,0
43,52,3,3,12295,14084,0
43,42,1,1,12246,11979,0
43,46,1,5,12265,12889,0
43,39,3,5,12350,11084,0
43,29,3,1,12371,8078,0
43,14,5,1,12446,4215,0
43,37,3,3,12330,10414,0
43,58,5,5,12474,15676,0
43,46,5,5,12445,12950,0
43,30,5,3,12419,8451,0
43,11,5,7,12468,3397,0
43,30,1,3,12274,8459,0
43,53,1,1,12211,14274,0
43,25,3,3,12307,6940,0
43,40,5,3,12390,11501,0
43,2,1,5,12260,619,0
43,11,1,5,12216,3317,0
43,54,3,3,12311,14715,0
43,17,5,3,12395,5001,0
43,58,5,3,12429,15579,0
43,77,5,1,12460,18617,0
43,29,3,5,12346,8287,0
43,7,3,5,12331,2077,0
43,14,5,5,12422,4423,0
43,42,1,5,12191,12112,0
43,14,3,3,12347,4296,0
43,7,1,3,12209,1915,0
